Nivå 0;Nivå 0 navn;Nivå 1;Nivå 1 navn;Nivå 2;Nivå 2 navn;Nivå 3;Nivå 3 navn;Nivå 4;Nivå 4 navn;Nivå 5;Nivå 5 navn;Type;Nivå 6;Nivå 6 navn;Ytelsesksted?;Hjelpekolonne;BESKRIVELSE;ATTRIBUTE14;ATTRIBUTE15;CREATION_DATE;SUMMARY_FLAG;START_DATE_ACTIVE;END_DATE_ACTIVE;;Sisrte bruksdato;;;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAX;Avsluttede kostnadssteder Kunnskapsavdelingen;HAX98;Avsluttede kostnadssteder Kunnskapsavdelingen;810115;AVSL PLANSEKSJONEN;;;;;810115;AVSL PLANSEKSJONEN;;;03.12.2013;N;;31.01.2013;;11.01.2017;;#I/T;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAX;Avsluttede kostnadssteder Kunnskapsavdelingen;HAX98;Avsluttede kostnadssteder Kunnskapsavdelingen;810116;AVSL STATISTIKKSEKSJONEN;;;;;810116;AVSL STATISTIKKSEKSJONEN;;;03.12.2013;N;;31.01.2013;;21.08.2017;;#I/T;;;;;
;NAV;F;Internrevisjon;FA;Internrevisjonen;FAA;Internrevisjonsstab;FAA01;Internrevisjonsstab;810200;Internrevisjonsstab;;;;;810200;Internrevisjonsstab;Direktorat-stab;;03.12.2013;N;;;;26.01.2023;;810200;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;810300;Pensjonsprosjektet;;;;;810300;Pensjonsprosjektet;;;03.12.2013;N;;;;21.08.2017;;#I/T;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAX;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;EAX98;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;810400;Utviklingsstaben;;;;;810400;Utviklingsstaben;;;03.12.2013;N;;;;17.10.2017;;#I/T;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAX;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;EAX98;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;810410;Seksjon for Virksomhetsarkitektur;;;;;810410;Seksjon for Virksomhetsarkitektur;;;26.08.2014;N;;;;13.10.2017;;#I/T;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAX;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;EAX98;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;810420;Seksjon for Porteføljestyring;;;;;810420;Seksjon for Porteføljestyring;;;26.08.2014;N;;;;02.03.2020;;#I/T;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAX;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;EAX98;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;810430;Seksjon for Leverandørstyring;;;;;810430;Seksjon for Leverandørstyring;;;26.08.2014;N;;;;23.12.2016;;#I/T;;;;;
;NAV;G;Kommunikasjon;GA;Kommunikasjonsavdelingen;GAA;Kommunikasjonsavdelingen;GAA01;Kommunikasjonsavdelingen;810500;Kommunikasjonsavdelingen;;;;;810500;Kommunikasjonsavdelingen;Direktorat-avd;;03.12.2013;N;;;;26.01.2023;;810500;;;;;
;NAV;G;Kommunikasjon;GA;Kommunikasjonsavdelingen;GAX;Avsluttede kostnadssteder Kommunikasjonsavd;GAX98;Avsluttede kostnadssteder kommunikasjonsavd;810510;AVSL Lederstøtte;;;;;810510;AVSL Lederstøtte;;;03.12.2013;N;;08.01.2018;;06.01.2018;;#I/T;;;;;
;NAV;G;Kommunikasjon;GA;Kommunikasjonsavdelingen;GAB;Seksjon for samfunnskontakt;GAB01;Seksjon for samfunnskontakt;810520;Seksjon for samfunnskontakt;;;;;810520;Rådgivningsseksjonen;Direktorat-seksjon;;03.12.2013;N;;;;24.01.2023;;810520;;;;;
;NAV;G;Kommunikasjon;GA;Kommunikasjonsavdelingen;GAX;Avsluttede kostnadssteder Kommunikasjonsavd;GAX98;Avsluttede kostnadssteder kommunikasjonsavd;810530;AVSL Samhandlingsseksjonen;;;;;810530;AVSL Samhandlingsseksjonen;;;03.12.2013;N;;10.01.2022;;05.05.2022;;#I/T;;;;;
;NAV;G;Kommunikasjon;GA;Kommunikasjonsavdelingen;GAC;Kanalseksjonen;GAC01;Kanalseksjonen;810540;Kanalseksjonen;;;;;810540;Kanalseksjonen;Direktorat-seksjon;;03.12.2013;N;;;;26.01.2023;;810540;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAA;Kunnskapsstaben (Analyse/Virksomhetsprosesstab);HAA01;Kunnskapsstaben (Analyse/Virksomhetsprosesstab);810600;Kunnskapsstaben (Analyse/Virksomhetsprosesstab);;;;;810600;Kunnskapsstaben (Analyse/Virksomhetsprosesstab);Direktorat-avd;;03.12.2013;N;;;;25.01.2023;;810600;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAB;Politikk og lederstøtte;HAB01;Politikk og lederstøtte;810601;Politikk og lederstøtte;;;;;810601;Politikk og lederstøtte;Direktorat-seksjon;;03.12.2013;N;;;;19.01.2023;;810601;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAX;Avsluttede kostnadssteder Kunnskapsavdelingen;HAX98;Avsluttede kostnadssteder Kunnskapsavdelingen;810602;Koordineringsenhet modernisering;;;;;810602;Koordineringsenhet modernisering;;;03.12.2013;N;;;;22.09.2015;;#I/T;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAC;Seksjon for Stønadsbudsjett;HAC01;Seksjon for Stønadsbudsjett;810603;Seksjon for Stønadsbudsjett;;;;;810603;Seksjon for Stønadsbudsjett;Direktorat-seksjon;;03.12.2013;N;;;;26.01.2023;;810603;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAD;Analyseseksjonen;HAD01;Analyseseksjonen;810604;Analyseseksjonen;;;;;810604;Analyseseksjonen;Direktorat-seksjon;;03.12.2013;N;;;;26.01.2023;;810604;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAE;FOU-seksjonen;HAE01;FOU-seksjonen;810605;FOU-seksjonen;;;;;810605;FOU-seksjonen;Direktorat-seksjon;;03.12.2013;N;;;;26.01.2023;;810605;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAX;Avsluttede kostnadssteder Kunnskapsavdelingen;HAX98;Avsluttede kostnadssteder Kunnskapsavdelingen;810606;Juridisk seksjon;;;;31.12.2022;810606;AVSL Juridisk seksjon;;;03.12.2013;N;;;;20.12.2022;;810606;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAX;Avsluttede kostnadssteder Kunnskapsavdelingen;HAX98;Avsluttede kostnadssteder Kunnskapsavdelingen;810607;Sekretariatet for seniorrådet;;;;;810607;Sekretariatet for seniorrådet;;;03.12.2013;N;;;;21.04.2016;;#I/T;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAX;Avsluttede kostnadssteder Kunnskapsavdelingen;HAX98;Avsluttede kostnadssteder Kunnskapsavdelingen;810610;AVSL SEKSJON STATISTIKK;;;;;810610;AVSL SEKSJON STATISTIKK;;;03.12.2013;N;15.03.2010;25.06.2014;;24.06.2014;;#I/T;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAX;Avsluttede kostnadssteder Kunnskapsavdelingen;HAX98;Avsluttede kostnadssteder Kunnskapsavdelingen;810620;Seksjon Utregning;;;;;810620;Seksjon Utregning;;;03.12.2013;N;15.03.2010;;;30.07.2019;;#I/T;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAX;Avsluttede kostnadssteder Kunnskapsavdelingen;HAX98;Avsluttede kostnadssteder Kunnskapsavdelingen;810630;Seksjon Strategi;;;;;810630;Seksjon Strategi;;;03.12.2013;N;15.03.2010;;;19.06.2014;;#I/T;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAX;Avsluttede kostnadssteder Kunnskapsavdelingen;HAX98;Avsluttede kostnadssteder Kunnskapsavdelingen;810640;Seksjon Styringsinformasjon og Virksomhetsstyringsprosess;;;;;810640;Seksjon Styringsinformasjon og Virksomhetsstyringsprosess;;;03.12.2013;N;15.03.2010;;;16.11.2020;;#I/T;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAX;Avsluttede kostnadssteder Kunnskapsavdelingen;HAX98;Avsluttede kostnadssteder Kunnskapsavdelingen;810650;Ledelsesstøtte analyse og virksomhetsprosessted;;;;-750;810650;Ledelsesstøtte analyse og virksomhetsprosessted;Direktorat-seksjon;;03.12.2013;N;;;;01.06.2022;;#I/T;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAF;Statistikkseksjonen;HAF01;Statistikkseksjonen;810660;Statistikkseksjonen;;;;;810660;Statistikkseksjonen;Direktorat-seksjon;;29.03.2016;N;;;;26.01.2023;;810660;;;;;
;NAV;H;Kunnskap;HA;Kunnskapsavdelingen;HAG;Seksjon for Styringsinformasjon;HAG01;Seksjon for Styringsinformasjon;810670;Seksjon for Styringsinformasjon;;;;;810670;Seksjon for Styringsinformasjon;Direktorat-seksjon;;12.12.2016;N;;;;19.01.2023;;810670;;;;;
;NAV;A;Arbeids- og velferdsdirektør;AA;Arbeids- og velferdsdirektør;AAA;Arbeids- og velferdsdirektør;AAA01;Arbeids- og velferdsdirektør;810700;Moderniseringsprogram (Fornyingsavdelingen);;;;;810700;Moderniseringsprogram (Fornyingsavdelingen);;;03.12.2013;N;;;;21.08.2017;;#I/T;;;;;
;NAV;A;Arbeids- og velferdsdirektør;AA;Arbeids- og velferdsdirektør;AAA;Arbeids- og velferdsdirektør;AAA01;Arbeids- og velferdsdirektør;810800;Team PO;;;;;810800;Team PO;Direktorat-stab;;11.03.2020;N;;;;23.01.2023;;810800;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAA;Økonomi- og styringsavdelingen;EAA01;Økonomi- og styringsavdelingen;820200;Økonomi- og styringsavdelingen;;;;;820200;Økonomi- og styringsavdelingen;Direktorat-avd;;03.12.2013;N;;;;26.01.2023;;820200;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAX;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;EAX98;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;820210;AVSL Stab økonomi og styringsavdeling;;;;;820210;AVSL Stab økonomi og styringsavdeling;;;03.12.2013;N;;17.08.2017;;09.01.2018;;#I/T;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAB;Seksjon for økonomi- og styringssystem (ØS);EAB01;Seksjon for økonomi- og styringssystem (ØS);820220;Seksjon for økonomi- og styringssystem (ØS);;;;;820220;Seksjon for økonomi- og styringssystem (ØS);Direktorat-seksjon;;03.12.2013;N;;;;26.01.2023;;820220;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAX;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;EAX98;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;820230;AVSL Seksjon for økonomisystem;;;;;820230;AVSL Seksjon for økonomisystem;;;03.12.2013;N;;17.08.2017;;09.01.2018;;#I/T;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAX;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;EAX98;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;820231;AVSL Kontor for administrative systemer;;;;;820231;AVSL Kontor for administrative systemer;;;03.12.2013;N;;17.08.2017;;09.01.2018;;#I/T;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAX;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;EAX98;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;820232;AVSL Kontor for brukerrettede systemer;;;;;820232;AVSL Kontor for brukerrettede systemer;;;03.12.2013;N;;17.08.2017;;11.08.2017;;#I/T;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAC;Anskaffelsesseksjonen;EAC01;Anskaffelsesseksjonen;820240;Anskaffelsesseksjonen;;;;;820240;Anskaffelsesseksjonen;Direktorat-seksjon;;03.12.2013;N;;;;19.01.2023;;820240;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAC;Anskaffelsesseksjonen;EAC02;Kontor for driftsanskaffelser;820241;Kontor for driftsanskaffelser;;;;;820241;Kontor for driftsanskaffelser;Direktorat-kontor;;03.12.2013;N;;;;25.01.2023;;820241;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAC;Anskaffelsesseksjonen;EAC03;Kontor for brukeranskaffelser;820242;Kontor for brukeranskaffelser;;;;;820242;Kontor for brukeranskaffelser;Direktorat-kontor;;03.12.2013;N;;;;26.01.2023;;820242;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAC;Anskaffelsesseksjonen;EAC04;Forretningsjuridisk kontor;820243;Forretningsjuridisk kontor;;;;;820243;Forretningsjuridisk kontor;Direktorat-kontor;;03.12.2013;N;;;;20.01.2023;;820243;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAX;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;EAX98;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;820244;AVSL Kontor for etatseiendom;;;;0;820244;AVSL Kontor for etatseiendom;;;29.03.2016;N;;24.09.2021;;18.10.2021;;#I/T;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAX;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;EAX98;Avsluttede kostnadssteder Økonomi- og styringsavdelingen;820250;AVSL Seksjon for styringsinformasjon;;;;;820250;AVSL Seksjon for styringsinformasjon;;;29.03.2016;N;;11.10.2021;;14.06.2017;;#I/T;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAD;Seksjon for økonomi og virksomhetsstyring (ØV);EAD01;Seksjon for økonomi og virksomhetsstyring (ØV);820260;Seksjon for økonomi og virksomhetsstyring (ØV);;;;;820260;Seksjon for økonomi og virksomhetsstyring (ØV);Direktorat-seksjon;;29.03.2016;N;;;;25.01.2023;;820260;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAE;Sikkerhetsseksjonen;EAE01;Sikkerhetsseksjonen;820270;Sikkerhetsseksjonen;;;;;820270;Sikkerhetsseksjonen;Direktorat-seksjon;;31.05.2016;N;;;;26.01.2023;;820270;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAF;Seksjon for strategi og etatsstyring (SE);EAF01;Seksjon for strategi og etatsstyring (SE);820280;Seksjon for strategi og etatsstyring (SE);;;;;820280;Seksjon for strategi og etatsstyring (SE);Direktorat-seksjon;;13.10.2016;N;;;;19.01.2023;;820280;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAG;Eiendomsseksjonen;EAG01;Eiendomsseksjonen;820290;Eiendomsseksjonen;;;;;820290;Eiendomsseksjonen;Direktorat-seksjon;;13.10.2016;N;;;;26.01.2023;;820290;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAG;Eiendomsseksjonen;EAG02;Kontor for etatseiendom;820291;Kontor for etatseiendom;;;;;820291;Kontor for etatseiendom;Direktorat-kontor;;12.08.2020;N;;;;26.01.2023;;820291;;;;;
;NAV;E;Økonomi;EA;Økonomi- og styringsavdelingen;EAG;Eiendomsseksjonen;EAG03;Kontor for direktoratstjenester;820292;Kontor for direktoratstjenester;;;;;820292;Kontor for direktoratstjenester;Direktorat-kontor;;12.08.2020;N;;;;26.01.2023;;820292;;;;;
;NAV;J;HR;JA;HR-avdelingen;JAA;HR-avdelingen;JAA01;HR-avdelingen;820300;HR-avdelingen;;;;;820300;HR-avdelingen;Direktorat-avd;;03.12.2013;N;;;;25.01.2023;;820300;;;;;
;NAV;J;HR;JA;HR-avdelingen;JAB;HR Ledelse;JAB01;HR Ledelse;820310;HR Ledelse;;;;;820310;HR Ledelse;Direktorat-seksjon;;03.12.2013;N;;;;26.01.2023;;820310;;;;;
;NAV;J;HR;JA;HR-avdelingen;JAC;Direktoratseksjonen;JAC01;Direktoratseksjonen;820320;Direktoratseksjonen;;;;;820320;Direktoratseksjonen;Direktorat-seksjon;;03.12.2013;N;;;;12.12.2022;;820320;;;;;
;NAV;J;HR;JA;HR-avdelingen;JAX;Avsluttede kostnadssteder HR-avdelingen;JAX98;Avsluttede kostnadssteder HR-avdelingen;820321;AVSL Personalkontoret;;;;;820321;AVSL Personalkontoret;;;03.12.2013;N;;15.03.2018;;21.08.2017;;#I/T;;;;;
;NAV;J;HR;JA;HR-avdelingen;JAD;Dokumentkontoret;JAD01;Dokumentkontoret;820322;Dokumentkontoret;;;;;820322;Dokumentkontoret;Direktorat-kontor;;03.12.2013;N;;;;17.06.2021;;820322;;;;;
;NAV;J;HR;JA;HR-avdelingen;JAE;Eiendomskontoret;JAE01;Eiendomskontoret;820323;Eiendomskontoret;;;;;820323;Eiendomskontoret;Direktorat-kontor;;03.12.2013;N;;;;01.02.2022;;820323;;;;;
;NAV;J;HR;JA;HR-avdelingen;JAF;HR Transformasjon og lederstøtte;JAF01;HR Transformasjon og lederstøtte;820330;HR Transformasjon og lederstøtte;;;;;820330;HR Rekruttering;Direktorat-seksjon;;03.12.2013;N;;;;26.01.2023;;820330;;;;;
;NAV;J;HR;JA;HR-avdelingen;JAG;HR Virksomhetsstøtte;JAG01;HR Virksomhetsstøtte;820340;HR Virksomhetsstøtte;;;;;820340;HR Virksomhetsstøtte;Direktorat-seksjon;;03.12.2013;N;;;;26.01.2023;;820340;;;;;
;NAV;J;HR;JA;HR-avdelingen;JAH;HR-Juridisk;JAH01;HR-Juridisk;;HR-Juridisk;;;;;820350;HR-Juridisk;Direktorat-seksjon;;03.12.2013;N;;;;19.01.2023;;820350;;;;;
;NAV;J;HR;JA;HR-avdelingen;JAX;Avsluttede kostnadssteder HR-avdelingen;JAX98;Avsluttede kostnadssteder HR-avdelingen;820360;AVSL Prosjektseksjonen;;;;;820360;AVSL Prosjektseksjonen;;;03.12.2013;N;;10.08.2017;;31.07.2017;;#I/T;;;;;
;NAV;J;HR;JA;HR-avdelingen;JAX;Avsluttede kostnadssteder HR-avdelingen;JAX98;Avsluttede kostnadssteder HR-avdelingen;820370;AVSL HMS og IA-seksjonen;;;;;820370;AVSL HMS og IA-seksjonen;;;26.10.2016;N;;10.08.2017;;03.08.2017;;#I/T;;;;;
;NAV;D;Juridisk;DA;Juridisk avdeling;DAA;Juridisk avdeling;DAA01;Juridisk avdeling;820400;Juridisk avdeling;;;;;820400;Juridisk avdeling;Direktorat-avd;;18.10.2021;N;;;;26.01.2023;;820400;;;;;
;NAV;D;Juridisk;DA;Juridisk avdeling;DAC;Styringsseksjonen;DAC01;Styringsseksjonen;820410;Styringsseksjonen;;;;;820410;Styringsseksjonen;Direktorat-seksjon;;26.10.2021;N;;;;26.01.2023;;820410;;;;;
;NAV;D;Juridisk;DA;Juridisk avdeling;DAD;Rådgivningsseksjonen;DAD01;Rådgivningsseksjonen;820420;Rådgivningsseksjonen;;;;;820420;Rådgivningsseksjonen;Direktorat-seksjon;;26.10.2021;N;;;;23.01.2023;;820420;;;;;
;NAV;D;Juridisk;DA;Juridisk avdeling;DAE;Rettsseksjonen;DAE01;Rettsseksjonen;820430;Rettsseksjonen;;;;;820430;Rettsseksjonen;Direktorat-seksjon;;26.10.2021;N;;;;26.01.2023;;820430;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BA;Arbeids- og tjenesteavdelingen;BAX;Avsluttede kostnadssteder Arbeids- og Tjenesteavdelingen;BAX98;Avsluttede kostnadssteder Arbeids- og Tjenesteavdelingen;825000;AVSL STYRINGSENHET FYLKESLINJEN;;;;;825000;AVSL STYRINGSENHET FYLKESLINJEN;;;03.12.2013;N;15.03.2010;14.05.2014;;12.05.2014;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAA;Ytelsesavdelingen;CAA01;Ytelsesavdelingen;832000;Ytelsesavdelingen;;;;;832000;Ytelsesavdelingen;Direktorat-avd;;03.12.2013;N;;;;26.01.2023;;832000;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;832100;AVSL YTELSESSTABEN;;;;;832100;AVSL YTELSESSTABEN;;;03.12.2013;N;;31.01.2013;;21.08.2017;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;832200;AVSL SEKSJON FOR FELLESFUNKSJONER;;;;;832200;AVSL SEKSJON FOR FELLESFUNKSJONER;;;03.12.2013;N;;18.02.2016;;14.12.2015;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;832210;AVSL KONTOR FOR FELLESKOMPONENTER;;;;;832210;AVSL KONTOR FOR FELLESKOMPONENTER;;;03.12.2013;N;;18.02.2016;;21.08.2017;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;832220;AVSL KONTOR FOR INFORMASJONSFORVALTNING;;;;;832220;AVSL KONTOR FOR INFORMASJONSFORVALTNING;;;03.12.2013;N;;31.01.2013;;30.04.2018;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;832300;AVSL SEKSJON FOR YTELSESFAG;;;;;832300;AVSL SEKSJON FOR YTELSESFAG;;;03.12.2013;N;;18.02.2016;;18.02.2016;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;832310;AVSL REGELVERKSKONTORET;;;;;832310;AVSL REGELVERKSKONTORET;;;03.12.2013;N;;09.05.2016;;21.07.2016;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;832320;AVSL KVALITETSKONTORET;;;;;832320;AVSL KVALITETSKONTORET;;;03.12.2013;N;;18.07.2016;;30.06.2016;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;832400;AVSL SEKSJON FOR YTELSESSYSTEM;;;;;832400;AVSL SEKSJON FOR YTELSESSYSTEM;;;03.12.2013;N;;20.09.2012;;21.08.2017;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;834000;AVSL Seksjon for Arbeid og Inntektssikring;;;;;834000;AVSL Seksjon for Arbeid og Inntektssikring;;;07.12.2015;N;;25.03.2019;;04.04.2019;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;834010;AVSL Kontor for Arbeidsytelser;;;;;834010;AVSL Kontor for Arbeidsytelser;;;07.12.2015;N;;25.03.2019;;07.11.2018;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;834020;AVSL Kontor for Inntektssikring;;;;;834020;AVSL Kontor for Inntektssikring;;;07.12.2015;N;;25.03.2019;;27.09.2018;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;834100;AVSL Seksjon for Familie og Pensjon;;;;;834100;AVSL Seksjon for Familie og Pensjon;;;07.12.2015;N;;25.03.2019;;20.03.2018;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;834110;AVSL Kontor for Familieytelser;;;;;834110;AVSL Kontor for Familieytelser;;;07.12.2015;N;;25.03.2019;;19.07.2018;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;834120;AVSL Kontor for Pensjonsytelser;;;;;834120;AVSL Kontor for Pensjonsytelser;;;07.12.2015;N;;25.03.2019;;11.01.2019;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;834200;AVSL Seksjon for Informasjonsforvaltning;;;;;834200;AVSL Seksjon for Informasjonsforvaltning;;;07.12.2015;N;;25.03.2019;;21.03.2019;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;834210;AVSL Kontor for Grunnlagsdata;;;;;834210;AVSL Kontor for Grunnlagsdata;;;07.12.2015;N;;25.03.2019;;13.12.2018;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;834220;AVSL Kontor for Informasjonsdeling;;;;;834220;AVSL Kontor for Informasjonsdeling;;;07.12.2015;N;;25.03.2019;;27.02.2019;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;834300;AVSL Ytelsesstaben - Utvikling;;;;;834300;AVSL Ytelsesstaben - Utvikling;;;19.02.2016;N;;11.10.2021;;09.09.2020;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAX;Avsluttede kostnadssteder Ytelsesavdelingen;CAX98;Avsluttede kostnadssteder Ytelsesavdelingen;834400;AVSL Ytelsesstaben - Styring;;;;0;834400;AVSL Ytelsesstaben - Styring;;;19.02.2016;N;;25.03.2019;;15.04.2021;;#I/T;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAB;Seksjon informasjonsforvaltning;CAB01;Seksjon informasjonsforvaltning;835000;Seksjon informasjonsforvaltning;;;;;835000;Seksjon informasjonsforvaltning;Direktorat-seksjon;;22.03.2018;N;;;;26.01.2023;;835000;;;;;
;NAV;C;Ytelser;CA;Ytelsesavdelingen;CAC;Seksjon fag og ytelsesutvikling (tidl Seksjon ytelsesfag);CAC01;Seksjon fag og ytelsesutvikling (tidl Seksjon ytelsesfag);835100;Seksjon fag og ytelsesutvikling;;;;;835100;Seksjon fag og ytelsesutvikling;Direktorat-seksjon;;22.03.2018;N;;;;26.01.2023;;835100;;;;;
